,DATE,excess,term_spread,real_yield,inv_wealth,rolling_6m,momentum,index,intercept,term_spread_b1,real_yield_b2,inv_wealth_b3,momentum_b4,r_squared,expected_excess
12,2003-01-01,2.898095238095238,1.8823809523809525,0.2948809523809523,0.118736533139975,1.2638313928761298,1,2003-01-01,1.44810585037974,0.9204690748150276,-0.06794725217119407,-2.867110555022286,0.060752017394893,0.9946366448976042,2.8810642035978726
13,2003-02-01,2.727368421052632,1.7278947368421056,-0.2482052631578946,0.1187113652945151,0.9226994303941672,1,2003-02-01,1.3920261349767316,0.9324581602804793,-0.07407529976073235,-2.4871389786026157,0.05981501442164261,0.9946037050114657,2.7861649123159773
14,2003-03-01,2.6504761904761907,1.653809523809524,-0.2413904761904759,0.1159547051453379,0.623490977443609,1,2003-03-01,1.5027570864186393,0.9090354296362491,-0.05909252972111312,-3.2998661263759743,0.06476031278016664,0.9939214157318795,2.7025182203971823
15,2003-04-01,2.82047619047619,1.7985714285714285,0.7534714285714283,0.106535593633669,0.3462592314118631,-1,2003-04-01,1.4541003519221412,0.9073012740372279,-0.05295457020228639,-2.976099323955932,0.06603585694740033,0.993375702284561,2.6629503797144456
16,2003-05-01,2.506666666666667,1.4457142857142855,0.6215142857142855,0.1012381311286684,0.3188378028404344,-1,2003-05-01,1.873867008221028,0.8356244055984072,-0.05292781130424892,-5.154922209359192,0.035815933520587984,0.9890653607523724,2.491355133939194
17,2003-06-01,2.376190476190476,1.3457142857142856,0.3169142857142855,0.1000942515585059,0.2888840434419382,-1,2003-06-01,1.9304255011839007,0.8280482639788362,-0.05141646060351923,-5.525083915405167,0.035622172385522566,0.9897978075775714,2.4397959566990712
18,2003-07-01,3.098636363636364,1.9722727272727272,0.816672727272727,0.0986466495802426,0.2495308688387635,-1,2003-07-01,1.7788225467895735,0.8473582887560833,-0.05495793093486698,-4.51980596651298,0.035823086260811876,0.989981539077216,2.9234747449797336
19,2003-08-01,3.5176190476190468,2.42,1.1538999999999997,0.097223029655151,0.3364961646540593,-1,2003-08-01,2.0406822900691424,0.8488147984858153,-0.05905139987923594,-6.72599164346412,0.040262883146758965,0.9821506257086177,3.3324905239245948
20,2003-09-01,3.380476190476191,2.2447619047619045,0.8064619047619046,0.0985585017213435,0.570180375180375,-1,2003-09-01,2.2177082353182063,0.8809461509287856,-0.07048069042544827,-8.649780560901402,0.0484863012061898,0.9763618024852431,3.2373868897133
21,2003-10-01,3.4009090909090904,2.265909090909091,1.144009090909091,0.0940814121395871,0.7448224386724385,-1,2003-10-01,2.255507383929543,0.9012101646334201,-0.08095518325855855,-9.16175410653901,0.0468374102394159,0.9728733284326395,3.296166048929819
22,2003-11-01,3.376111111111112,2.357222222222222,1.3588222222222224,0.0940739494347861,0.8099120490620488,-1,2003-11-01,2.47252695521727,0.8981487911543541,-0.07727470475486117,-11.057803156274495,0.0588374665376572,0.9719629018402376,3.3855719770309296
23,2003-12-01,3.395454545454545,2.368636363636364,1.2334363636363634,0.0905760668821966,0.9327967051467052,-1,2003-12-01,2.455891961930432,0.8983272661108834,-0.07761335403678613,-10.9105703803803,0.0578500671326333,0.9730422345726298,3.441884838085083
24,2004-01-01,3.322,2.2415000000000003,1.0952000000000002,0.090134033621212,1.085550384800385,-1,2004-01-01,2.3643165997217475,0.9000755154148434,-0.0797805647691833,-10.10446099685636,0.051890832521111874,0.9736627330079685,3.331813533252921
25,2004-02-01,3.1847368421052624,2.137894736842105,1.3793947368421051,0.0901421765305543,1.1319715969215969,-1,2004-02-01,2.346588466437108,0.9008581840988419,-0.0802948905296966,-9.955022013736905,0.05083543227301107,0.9742343623714537,3.2135673034703447
26,2004-03-01,2.880869565217392,1.8469565217391304,1.04685652173913,0.0924771967087646,1.1695540530619477,1,2004-03-01,2.2882431527965235,0.9060395514406376,-0.08308130569383598,-9.494816710277732,0.04764079493509343,0.9742321647901163,3.0442713668882853
27,2004-04-01,3.4552380952380948,2.44952380952381,1.0969238095238096,0.0946508280956807,1.209619822558152,1,2004-04-01,1.9088057143751351,0.9328493455409452,-0.1015213008230684,-6.349982878968383,0.014143391121538174,0.9715584996629255,3.495593518163517
28,2004-05-01,3.8295,2.8305,0.9527,0.0941686970357222,1.2017722756606053,1,2004-05-01,1.880903255279447,0.9272356709579717,-0.10105453161646807,-6.005447830917454,0.00876287693665423,0.9724819529532197,3.8524068492381303
29,2004-06-01,3.71,2.659047619047619,0.7613476190476192,0.0932541682026361,1.134085238623568,1,2004-06-01,1.8829169334096338,0.9215883589469148,-0.09953933077153868,-5.940732233329594,0.006899713122774473,0.9757619817282527,3.7105819027139604
30,2004-07-01,3.333333333333334,2.358571428571428,0.7489714285714282,0.0969089028106657,1.0554037811921109,1,2004-07-01,1.882842756578079,0.9215055603775371,-0.09951695541114872,-5.938855272785241,0.006862054107358906,0.9775722974091855,3.4130781919632778
31,2004-08-01,2.9363636363636365,1.9945454545454544,0.9271454545454544,0.0970189696612053,0.9976990192873488,1,2004-08-01,1.8557491667196129,0.9182468871671952,-0.09895139222553875,-5.649173612727726,0.0023276089326302596,0.9767940227170041,3.0497425937351195
32,2004-09-01,2.6047619047619044,1.7052380952380952,0.816038095238095,0.0965070316188099,0.9223241389045737,1,2004-09-01,1.741428821622534,0.9331389227287352,-0.10597700679811406,-4.811933218699069,-0.005717110212966725,0.9749057770806666,2.7760690845448828
33,2004-10-01,2.5009999999999994,1.5875,0.1566,0.0956559254441812,0.8838544011544012,1,2004-10-01,1.5384509118709453,0.966595178664116,-0.11967355015487305,-3.4331951255159154,-0.016836179439324514,0.971801847505295,2.7089382436449756
34,2004-11-01,2.314,1.455,-0.0966,0.0928911540882284,0.7271337662337661,1,2004-11-01,1.3615962769010317,0.9937689584441016,-0.12674417923269304,-2.260790918944309,-0.025842792072289858,0.9671887685737337,2.5839233294658643
35,2004-12-01,2.3149999999999995,1.4081818181818182,0.2558818181818183,0.0909737746665606,0.5522504329004327,1,2004-12-01,1.127874174486714,1.0308572896072468,-0.13582215248055046,-0.7249939442884514,-0.035980134130862026,0.9606517067288378,2.442818677672556
36,2005-01-01,2.2290000000000005,1.3769999999999998,0.8620999999999999,0.094000817130674,0.4680061327561327,-1,2005-01-01,1.0032772138950605,1.052573237719019,-0.1438113125438425,0.10358904096079868,-0.04119890260100201,0.9616506802485822,2.3796271867872028
37,2005-02-01,1.847368421052632,1.2263157894736842,0.7133157894736843,0.0930311684997029,0.4868608946608946,-1,2005-02-01,0.8976342444994114,1.079337874745219,-0.1512523304335175,0.635052394879386,-0.03724177313151324,0.9623035798145227,2.2096740864692013
38,2005-03-01,1.9000000000000004,1.4254545454545449,0.9586545454545452,0.0953599334561974,0.4512226171489329,-1,2005-03-01,0.6615799367447397,1.1396806017957477,-0.16775914991110813,1.8232301807635105,-0.029600016743500393,0.9559116602489969,2.328782884793424
39,2005-04-01,1.7495238095238088,1.2185714285714289,0.6367714285714285,0.0975851533561143,0.4749920255183413,-1,2005-04-01,0.47018039219689156,1.1900995626529385,-0.18215294291532672,2.7471689930474756,-0.021153780230410937,0.9447532013743779,2.0936486144345436
40,2005-05-01,1.5523809523809522,1.012857142857143,0.9835571428571428,0.0952725506083204,0.5550205969469127,-1,2005-05-01,0.35557675999567195,1.2276855074229527,-0.1887498940453111,3.121322827616453,-0.012760197401074078,0.9424168012604818,1.723537073329479
41,2005-06-01,1.2213636363636362,0.8022727272727268,1.231272727272727,0.0957575343636725,0.7350467874231033,-1,2005-06-01,0.26049022835734054,1.2542907524872655,-0.19859818165967805,3.6057709247307512,-0.011948639816409819,0.9484589763045851,1.3794733394335896
42,2005-07-01,1.1415000000000002,0.7589999999999999,0.9118,0.0931895937518435,0.8976119389382546,-1,2005-07-01,0.17064926467540753,1.2800425234531327,-0.209688013243703,4.0811234618450225,-0.012712108979737444,0.9559303174207807,1.3440383559409192
43,2005-08-01,0.9817391304347832,0.6821739130434783,0.4752739130434782,0.0948225215862167,0.905895272271588,1,2005-08-01,0.07458987123196648,1.3055624600188143,-0.2192883905875183,4.602729826732628,-0.013051397366842965,0.9607543925134354,1.2843795228101693
44,2005-09-01,1.0376190476190472,0.5861904761904757,-0.7356095238095239,0.0947513303719647,0.866221626199887,1,2005-09-01,-0.10389609701102254,1.3421174358637575,-0.23697596719204092,5.794431777850553,-0.028817579532302122,0.9632420248452106,1.3773746803705589
45,2005-10-01,1.0265,0.6185,-0.0216000000000002,0.0968163877646187,0.5838442813225421,1,2005-10-01,-0.2063177771377243,1.362723394459193,-0.23464557814059372,6.320005440412542,-0.03633254415015062,0.9635524773673527,1.2171425400664535
46,2005-11-01,0.6925000000000003,0.5724999999999998,1.1138999999999997,0.0941730286768295,0.4741157098939706,-1,2005-11-01,-0.2715803568520275,1.3777921178245691,-0.23956813350332556,6.699767651555865,-0.04212693636789249,0.9661052417153544,0.9234150342391413
47,2005-12-01,0.8604761904761906,0.5023809523809528,1.053780952380953,0.0948365198108618,0.4958395194177801,-1,2005-12-01,-0.3423865180951656,1.400638631776277,-0.25008881592252663,7.0528473627129005,-0.040710747956436116,0.9688572517341245,0.8073070676488326
48,2006-01-01,0.3879999999999999,0.1054999999999992,0.3266999999999997,0.0932331872812913,0.4662575569358178,1,2006-01-01,-0.3292076590569254,1.396011475661596,-0.2480871552222694,6.993812495123169,-0.041059266141448704,0.9715780828729841,0.3480176420408615
49,2006-02-01,0.2615789473684202,0.1421052631578954,0.933805263157895,0.0938718613709903,0.3687408902691511,-1,2006-02-01,-0.31250679601506826,1.3923544783249355,-0.24610218328871808,6.87988851510972,-0.039416896530684434,0.9750120115121923,0.3407874269756493
50,2006-03-01,0.2556521739130444,0.2060869565217391,1.298186956521739,0.0935575366490001,0.4451627819548872,-1,2006-03-01,-0.32802672295755436,1.3986267195579665,-0.24863586585824085,6.938080433365649,-0.03869905009496836,0.9777897572332555,0.3252449275187594
51,2006-04-01,0.4673684210526314,0.3021052631578955,1.2883052631578953,0.0931905475618923,0.7841288620100976,-1,2006-04-01,-0.3429966435493742,1.4037529463984335,-0.2515195589048957,7.017567350475169,-0.038600590986151664,0.9799429334652408,0.44962207313605673
52,2006-05-01,0.4972727272727271,0.2777272727272732,1.020427272727273,0.0965472674500663,1.0024464058697469,-1,2006-05-01,-0.3396174182437218,1.4026804560748856,-0.2509101493578021,6.99863663347742,-0.03863091918820999,0.9814091674953359,0.5082398019474152
53,2006-06-01,0.4845454545454553,0.2772727272727273,0.8855727272727272,0.096885016766306,0.9868676179909592,1,2006-06-01,-0.34037359113059396,1.403227227232489,-0.2510875288370278,6.997230416182976,-0.03851504503942729,0.9825983961317434,0.4657585226012957
54,2006-07-01,0.2840000000000007,0.0899999999999998,0.9352999999999998,0.0967552882082894,0.9588329138062548,1,2006-07-01,-0.3353216816155072,1.4021703442702242,-0.25025598413534356,6.959263458972851,-0.03772766014517128,0.9836174681403763,0.19242710895218976
55,2006-08-01,-0.2008695652173919,-0.1378260869565215,0.8955739130434783,0.0952657983277294,1.0602662471395885,1,2006-08-01,-0.31302481185964476,1.3970871146754686,-0.2463012519935221,6.794531079363862,-0.034255141812791684,0.9845714469845561,-0.11312955232271252
56,2006-09-01,0.0399999999999991,-0.1425,2.6554,0.0936834265044823,1.053894355453852,-1,2006-09-01,-0.33379374755262037,1.4017905208898584,-0.24983989138321716,6.948943552774417,-0.03724707151207486,0.9858316692809757,-0.508725830236207
